Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
HNRNPL	36920.1	29898.8	50669.5	44103.2	41238.1	27091.8	52631.4	72257.1	93543.4	36967	56110.6	42522.2	45158.2	42593.2	48978.4	60998.7	64878.8	45644.3	38379.1	23057.6	34777	29539.8	48924.4	38165
HNRNPLL	7622.36	5352.26	10123.5	6805.36	4997.24	2993.15	5460.25	11456.6	21989.1	3890.18	6859.33	6551.3	9069.39	7817.4	11196.5	8244.41	10746.5	5967.28	3504.16	417.024	3702.18	3517.15	2494.06	5738.33
HNRNPM	48487	43367.5	60677.9	12110.3	14204.3	10000.3	148559	170969	202619	6595.2	10221.3	9192.32	61184	59609.9	87481	171154	302156	150426	48560.4	42697.5	43225.1	8174.27	9397.26	12086.3
HNRNPR	30244.9	22123.6	32824	15205.4	16487.5	11643.3	48829.7	55307.8	48572.5	6748.19	16338.5	14156.4	22792.7	17950.6	24292.8	27558.8	32292	13133.4	18220.6	19089.6	18044.5	10360.3	12082.4	12186.4
HNRNPU	87156.5	75112.7	101483	32838.4	29479.2	33290.3	177889	190580	313653	18588.8	27962.2	22469.8	145515	231855	219197	116803	248925	159321	58946.2	49007	57091.4	18351.7	19932.7	28883.1
HNRNPUL1	4413.17	3039.13	6425.26	0	0	0	29489.9	26738.9	25073	0	0	0	4107.17	3378.13	6175.26	17236.6	32662.1	19507.7	9456.3	3362.12	7209.24	0	0	1522.05
HNRNPUL2	7780.31	7136.28	12854.4	6818.17	9818.24	4651.11	15776.5	17429.5	22895.8	3649.1	4706.11	4311.12	11602.3	11708.4	15069.4	14371.4	15271.4	8696.23	3222.13	3734.15	4792.12	3106.13	4076.17	5028.18
HOMER1	3728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4059.16	0	0	1747.05	0	0	0	0	0
HOOK1	4578.13	4617.12	9691.29	0	0	0	3649.1	5856.19	6985.23	0	0	0	6831.2	21561.7	8238.23	0	0	0	1862.05	2007.06	0	0	0	0
HOOK2	0	0	0	0	0	0	0	0	0	0	0	0	1515.07	0	11869.5	0	0	0	0	0	0	0	0	0
HOOK3	3597.11	2583.09	8561.36	0	0	0	7030.27	7920.32	74197.4	0	0	0	8055.31	5696.22	54486	0	0	0	1242.05	1699.06	1899.06	0	0	0
HOXA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310.04	0	0	0	0	0
HOXB13	0	0	34913.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0	2380.08	0	5120.17	0	0	0	0	0	0	1164.05	3577.1	3023.1	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18297.5	0	0	0	0	0	0	0
HOXD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265.04	0	0	0	0	0	0	0	0	0
HP	0	0	37782.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HP1BP3	26655.7	23340.6	36909.1	8940.27	7179.21	6209.18	119618	136649	202875	3841.12	0	3479.09	22723.6	25596.8	31276.8	153473	258804	140165	12475.4	10732.3	11679.3	4268.12	6148.2	6725.16
HPCAL1	8636.21	8280.19	14900.4	4093.1	4263.11	3494.1	6891.18	12443.3	20641.5	3533.09	5826.15	3695.09	9988.23	9493.23	10793.3	6408.16	9707.27	6843.18	3397.08	3174.07	4320.1	2718.07	3941.1	3621.12
HPD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16769.6	0	0	0	0	0
HPDL	2342.06	0	1992.06	0	0	0	2559.08	0	4374.11	0	0	0	2325.06	2376.07	0	0	0	981.025	0	0	0	0	0	0
HPF1	671.016	0	0	0	0	0	1032.03	567.014	2671.11	0	0	0	0	669.016	2096.08	2527.1	3073.13	1877.07	0	0	227.011	0	0	0
HPRT1	24191.7	17145.5	42048.3	15996.4	18168.5	11400.3	17237.5	36191.9	48522.4	15018.4	20555.7	19264.6	27130.8	25533.7	34879	15172.4	20525.6	10966.3	9285.26	8202.22	15454.4	12296.3	16369.5	15701.5
HPS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3283.13	0	0	0	0	0	0	0	0	0
HPS3	2550.07	0	0	0	0	0	1338.04	3375.1	5091.16	0	0	0	5656.17	7807.28	12931.4	0	0	0	0	7110.23	0	0	0	0
HPS4	0	0	0	0	0	315.01	0	0	0	0	0	0	0	0	3485.09	0	0	0	0	0	0	0	0	0
HPS5	6677.25	9308.24	13977.4	0	1711.06	1553.05	15653.4	16096.4	18191.5	0	0	0	11446.4	19569.5	24352.6	566.019	3884.14	0	3227.12	5435.13	3041.09	0	0	0
HPS6	0	0	2507.11	0	0	0	0	5215.16	3567.12	0	0	0	3409.11	3603.12	7510.25	0	0	0	0	724.02	0	0	0	0
HPX	0	0	0	0	0	0	0	0	0	0	5518.17	0	0	0	2227.07	0	0	0	0	0	0	0	0	3154.09
HRNR	0	0	10473.3	0	0	0	991.029	2074.06	0	1846.05	0	0	0	1889.06	0	0	4274.13	4197.14	0	0	0	0	3469.08	0
HROB	0	0	0	0	0	0	0	0	0	0	0	0	14817.4	0	0	0	0	0	0	0	0	0	0	0
HS3ST2	0	5993.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSBP1	6267.19	0	7286.24	0	0	1582.05	9322.3	8900.3	9651.32	0	0	0	8144.25	8297.27	10023.3	0	0	3860.12	0	0	0	0	0	0
HSD11B1	0	0	0	0	0	0	0	0	0	0	0	0	0	3259.09	0	0	0	0	0	0	0	0	0	0
HSD17B10	8245.36	8019.3	13971.6	8154.22	15632.5	5842.25	8836.24	13460.5	22773.9	4829.12	18201.6	13667.4	27096.9	16766.6	30484	11757.3	38045.2	20028.6	6214.16	8554.28	6487.17	6401.17	11933.4	11085.4
HSD17B11	0	964.038	4605.13	0	0	0	0	3234.09	2292.11	0	0	0	576.024	1390.06	1621.07	1576.06	2072.08	841.042	0	0	0	0	0	0
HSD17B12	1776.05	5312.18	12054.4	0	0	0	0	13982.5	17183.6	0	0	0	4066.17	15268.5	26055.9	0	2540.11	712.027	0	0	0	0	0	0
HSD17B2	0	0	6455.21	0	0	0	0	5903.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B4	4406.14	3292.11	4436.14	1418.04	2229.07	0	0	4643.16	4244.16	0	0	0	4888.13	4853.14	6371.23	2002.07	24582.8	2052.08	2015.06	2227.07	2544.08	0	0	0
HSD17B7	4727.15	0	6121.2	1640.05	1308.05	0	0	6650.25	5127.16	0	0	0	3984.13	4419.16	1958.05	2800.08	3132.1	2513.09	834.024	0	0	0	0	0
HSD17B8	0	0	3155.1	0	1100.03	0	0	0	3748.11	797.021	0	0	0	0	0	0	1820.05	0	0	0	0	0	0	0
HSD52	0	0	0	0	0	0	0	0	16320.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSDL1	0	2696.06	0	0	0	0	2442.07	3163.08	3905.1	0	0	0	2502.07	3989.09	3308.08	1881.05	3630.09	0	0	0	0	0	0	0
HSDL2	4019.14	3846.11	7023.23	711.032	1397.04	1283.04	4011.13	7411.23	12796.4	1173.03	0	0	5780.18	6992.23	10633.4	2698.08	3734.12	2689.09	1482.04	1128.03	2652.09	0	1360.04	0
HSF1	2325.1	1977.08	3904.16	0	0	0	12980.3	14394.6	13961.6	0	0	0	0	3517.14	5079.21	12733.3	19863.7	12231.3	0	0	1240.05	0	0	0
HSF2	0	0	0	0	0	0	0	0	1082.03	0	0	0	774.021	0	0	16097.4	0	0	0	0	0	0	0	0
HSFX1	0	0	0	0	1454.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSP90AA1	139048	111836	196796	46887.4	79442.8	40917.2	147007	178484	232528	38675.1	61854.7	44052.4	180622	182548	282442	99149.9	172314	102185	87364.7	62195.9	76119.4	40893.4	43184.3	45078.3
HSP90AA4P	0	0	0	0	0	0	0	5047.18	0	0	0	0	0	8760.21	0	0	0	0	1929.05	0	0	0	0	0
HSP90AB1	220791	197414	246333	84220.3	100345	70460.9	227488	253470	281217	53288.6	86826.2	81160	95347.4	107412	132259	224463	323815	189077	122423	120430	130521	66115.7	64243.7	77633
HSP90AB2P	0	0	49018.5	12187.3	0	10470.3	0	53649.6	62771.8	6057.17	0	0	50972.5	52309.5	58593.8	4120.21	9497.4	0	0	0	0	5806.17	0	0
HSP90AB3P	43410.4	0	45154.4	0	0	0	43826.4	44646.4	46880.6	0	0	0	43596.5	47095.5	0	0	0	0	0	0	0	0	0	0
HSP90AB4P	16742.6	12190.4	17844.6	0	4856.15	0	18334.6	20168.6	17014.6	0	0	0	18828.6	20794.7	22252.7	11440.4	16852.5	10249.3	9382.32	5447.18	7650.26	0	4547.15	0
HSP90B1	113043	89874.7	122386	51897.5	56377.7	38142.2	109582	142935	149658	24852.7	56178.7	47925.5	138594	123543	180981	115056	130197	63495.8	56688.7	63886	66424.1	36860.1	39606.1	41896.2
HSPA12A	0	0	0	0	0	0	0	0	0	0	0	0	0	6245.25	0	0	0	0	0	0	0	0	0	0
HSPA14	0	0	1474.04	4492.17	0	0	0	0	0	0	0	0	0	0	0	13458.5	0	0	0	0	0	0	0	0
HSPA1A;HSPA1B	225434	189844	318647	76630.8	73458.9	42705.7	126456	228520	344525	46919.6	67585.7	54791.2	276581	293018	444232	160214	192215	129081	79467.6	74674.9	102742	39579.6	48308.9	56606.2
HSPA2	0	0	0	0	0	0	0	0	3510.11	0	0	0	0	4586.15	0	0	0	0	0	0	0	0	0	0
HSPA4	12383.3	9815.3	12558.4	0	3393.1	253.011	18001.6	16109.5	73370.7	0	0	0	12621.4	10115.3	15172.6	4071.13	9665.32	14295.5	1257.06	3262.1	6720.21	0	0	0
HSPA4L	15622.5	9149.35	21711.8	7038.18	6216.21	6158.22	26054.6	23814.7	23336.8	7547.24	8872.3	4090.13	19737.5	12980.4	20930.6	10342.4	15580.5	7087.27	5797.17	5047.17	7452.25	2915.09	5550.18	7150.23
HSPA5	277216	193515	349018	71820	103017	46957.3	253434	305578	280227	32378	83720.2	55834.1	363164	250686	531684	247124	260483	108686	83554.2	132697	96973.5	57771.6	73495.9	63847.6
HSPA7	0	0	0	0	0	0	0	0	0	0	0	101162	0	0	0	0	0	0	0	0	0	0	0	0
HSPA8	472735	387192	655000	188745	199359	107802	362903	534735	716745	105601	169159	177662	747566	658692	895266	441413	583082	342835	197654	179338	235012	132412	152006	172639
HSPA9	151962	139650	194228	111106	94348.9	74282.2	98615.1	196011	184426	90878.9	138634	120107	213517	173507	159143	129565	158976	100620	79116.4	80768.7	102322	82122.4	112969	108125
HSPB1	60864.8	49381.2	114453	37932	39651	22295.6	66657	97174.5	180239	39505	51541.3	60648.6	76231	82448.6	133650	39004.9	60948.8	33583.6	36050.9	23214	33645.9	22731.6	32847.9	38080
HSPB8	12851.3	9996.25	13813.3	0	0	0	0	13620.4	16641.4	0	0	0	16547.4	14747.4	13101.4	0	0	0	0	0	0	0	0	0
HSPBP1	8361.2	5723.13	8535.25	6358.15	4760.12	2516.06	5407.14	9368.24	15701.4	3327.08	5127.14	2444.06	9615.25	8840.23	12119.3	7166.18	6847.18	5414.13	2973.08	2167.05	4291.1	2236.05	1497.05	3355.08
HSPD1	89463.1	79471.6	122084	40279.3	39083.2	31158.9	55743	114194	128058	22154.8	45588.6	37054.2	80548.9	81898	73609.3	59675.1	80060.6	45192.6	39642.3	35433.1	44410.5	22411.8	31030.1	36524.3
HSPE1	57520.4	46342.3	56103.4	0	0	0	23043.6	23767.6	20199.5	0	0	0	147780	153006	109418	60806.5	77851.9	41577	11807.3	992.046	9790.25	0	9575.24	7921.21
HSPH1	35591.5	31701.1	56689	11535.4	11999.4	7478.26	50031.9	53093.9	67131.2	6853.25	11310.4	9007.31	131927	122142	146872	17224.6	25848.9	14773.5	12892.4	10002.4	14709.5	5990.21	12928.3	8963.35
HTATSF1	6103.17	8229.21	7817.19	2551.07	0	1869.04	39707.1	38234	37819.9	0	0	0	5407.19	4585.16	6700.23	42438.1	42780.2	19680.6	3989.1	5559.14	4520.11	0	0	0
HTRA3	0	0	0	0	0	0	0	0	0	0	0	0	7405.19	0	0	0	0	0	0	0	0	0	0	0
HTT	37184	31345.9	53945.5	2200.05	3711.1	1543.04	30525.8	18803.5	37465	0	0	0	28260.8	31147.8	38536.3	2700.1	26516.7	5166.14	7028.22	12809.3	13473.3	0	0	0
HUNK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6458.21	0	0	0	2858.1	0	0	0
HUWE1	28082.8	11536.3	15084.6	4096.11	3815.1	5193.12	18074.5	40849	27255	130.006	0	591.018	19949.8	41426.1	30387.1	11201.3	15497.5	7261.22	8314.22	7627.22	7067.19	2395.06	3730.09	4521.13
HYCC1	5656.23	4358.17	8173.33	1123.05	0	0	16366.4	11430.3	14922.3	0	0	0	6617.25	7529.31	12091.5	3146.11	4562.18	2950.12	1895.08	0	0	0	0	0
HYDIN	5555.15	0	0	0	0	0	68018.8	0	0	0	0	0	0	0	0	0	2945.15	0	0	0	0	0	0	0
HYOU1	0	0	0	0	0	0	0	0	14367.4	0	0	0	0	0	0	0	0	0	0	839.024	0	0	0	0
HYPK	0	1417.06	0	0	0	0	10890.4	0	0	0	0	0	0	588.024	0	0	0	0	0	0	0	0	0	0
IAH1	2966.08	0	2911.1	2364.06	1194.05	1663.06	3626.09	6021.18	5243.18	1186.04	2821.07	0	4247.12	2335.06	3519.13	2874.07	5139.14	2417.1	948.03	923.032	2025.07	0	0	3187.1
IARS1	40348.1	37906.1	52576.4	7221.18	7917.23	9025.22	62164.7	62265.7	103114	4522.11	6147.19	6683.2	76710	81098	113642	21318.5	41210.1	24818.6	13697.4	15637.4	16691.5	4677.14	5528.15	7058.18
IARS2	25534.8	21439.6	26384.8	8241.22	9559.3	8223.22	23328.7	24769.7	29987.9	2499.07	6194.17	4502.11	47800.4	49653.5	60395.8	27646.8	39604.2	25368.8	13857.4	11478.4	12301.4	4896.13	6396.19	7997.23
IBA57	2958.13	0	0	0	0	0	2808.12	3158.12	4602.18	0	0	0	1991.08	0	6616.31	0	0	0	0	0	0	0	0	0
IBTK	11607.3	9702.27	6124.23	0	5670.13	2571.07	12112.4	15824.5	12972.5	0	0	0	9001.27	14998.4	12439.3	0	0	0	3686.13	7440.2	8489.27	0	0	0
ICAM5	0	622.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICE1	5964.19	5305.21	10700.3	2371.07	1528.05	0	25646	33948	34063.1	0	0	0	15653.6	14537.5	19187.6	20560.7	26165.8	20561.7	5095.18	4683.14	7339.25	0	0	0
ICE2	7926.26	3302.12	11652.3	0	0	368.014	18842.6	20163.6	25700.9	0	0	0	11227.3	14340.4	15650.6	7787.24	12286.4	6619.2	2754.1	3822.13	3352.11	0	0	0
ICMT	0	0	0	0	0	0	1297.05	0	1326.04	0	0	0	16999.5	17558.5	22394.7	0	7307.2	3439.09	0	0	0	0	0	0
ID3	0	0	0	0	0	0	0	3893.12	3215.12	0	0	0	0	0	0	3718.11	5036.16	2620.09	0	0	0	0	0	0
IDE	17585.5	3331.08	13368.3	1924.09	5506.16	0	7735.2	9169.25	9834.27	2258.05	0	0	8382.19	2337.07	25823.6	3522.09	12596.3	0	5277.12	823.027	0	2851.08	1220.03	1512.04
IDH1	4589.14	1042.04	5556.18	789.027	0	0	5444.17	6184.2	4505.16	0	0	0	4594.14	2651.1	9597.3	1070.04	3102.08	222.008	1322.05	0	0	0	0	0
IDH2	1776.05	1134.03	2171.09	1523.04	0	653.019	1363.04	1857.06	3041.1	1541.04	0	0	1446.05	0	0	1772.05	2688.07	1212.04	0	0	877.027	0	0	1036.03
IDH3A	2216.05	0	4792.12	0	0	1014.03	0	0	8522.26	2246.06	2848.1	2169.06	3508.08	0	6529.18	6529.22	2489.07	1890.06	0	1415.03	0	1981.06	2501.08	0
IDH3B	0	0	0	0	0	0	0	0	0	0	0	0	2606.08	0	0	0	0	0	0	0	0	0	0	0
IDI1	3210.11	3492.12	7052.23	1402.05	0	0	4550.16	4089.14	8339.26	0	0	0	0	0	7759.23	2535.08	3405.11	1931.07	1935.07	0	0	0	0	0
IDI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5467.19	0	0	0	0	0	0	0	0	0
IFFO2	0	2805.1	1169.04	0	0	0	1916.06	0	6965.24	0	0	0	16181.5	16213.5	19853.7	3097.1	9100.31	2547.09	0	0	0	0	0	0
IFI16	602875	506738	571961	283194	347085	344563	780268	719615	628218	11977.6	11724.5	15761.7	480924	407352	489481	880729	1044350	393289	486858	567787	424845	173804	173724	217903
IFI44	0	3060.07	5339.13	1170.03	0	0	4563.12	4689.12	8109.2	0	0	0	4966.13	5955.15	9503.25	2468.06	4464.11	3693.1	2309.06	2185.06	2500.07	0	0	0
IFI44L	6657.17	9821.25	10942.3	0	0	0	15144.4	0	10118.3	0	0	0	14690.3	16394.4	19934.5	7753.18	8767.24	5348.12	0	5403.14	4375.11	0	0	0
IFIT3	0	0	0	0	0	0	0	0	939.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFIT5	6324.21	6442.22	10879.4	0	0	516.019	9205.33	8326.31	12375.4	0	0	0	7688.28	8081.28	11921.4	0	0	0	3450.11	3504.11	3164.11	0	0	0
IFNGR1	1888.05	2074.06	2407.07	0	0	0	3135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNL2;IFNL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3376.1	0	0	0	0
IFRD1	2401.07	0	1773.06	0	0	0	2063.06	1794.05	3705.12	0	0	0	0	0	3249.1	0	0	0	0	0	1222.03	0	0	0
IFRD2	14609.4	11997.3	24521.6	4408.14	3973.11	3643.11	27639.7	23516.6	37425	0	0	0	23415.6	23211.6	33165	10163.3	15214.4	8894.25	7792.21	7293.19	6574.18	0	0	0
IFT122	3554.12	8633.24	3340.08	0	0	0	9644.29	10828.3	13223.4	0	0	0	12552.4	10860.3	15098.4	0	0	0	1403.04	1683.08	0	0	0	0
IFT140	2894.12	2160.09	0	0	0	0	2665.1	3203.1	6183.24	0	0	0	4534.17	4726.17	14903.4	0	0	0	0	0	1643.04	0	0	0
IFT172	34200.4	12651.3	11455.4	0	0	1463.05	21127.6	17679.5	17787.5	0	0	0	26155.7	28215.8	28706.9	0	1843.05	0	2407.08	5790.15	2471.08	0	0	0
IFT20	666.027	540.025	1607.06	0	0	0	1830.07	1762.07	2134.08	0	0	0	2472.09	3973.17	5890.23	0	0	0	0	0	325.013	0	0	0
IFT46	0	0	0	0	0	0	6846.31	0	0	0	17451.9	0	0	0	0	0	0	0	0	0	0	0	0	0
IFT56	0	0	0	0	0	0	0	659.034	1055.05	0	0	0	1448.04	0	4967.21	0	0	0	0	0	0	0	0	0
IFT57	0	0	0	0	0	0	0	0	0	0	0	0	4249.14	4002.12	5855.16	0	0	0	0	0	0	0	0	0
IFT74	0	3147.11	4234.17	0	0	0	17441.9	11459.5	6603.23	0	0	0	2834.1	4534.16	4985.2	0	1457.07	0	2544.09	47318.4	6161.31	0	0	0
IFT81	0	0	3306.15	0	0	0	2221.09	3259.16	1628.04	0	0	0	4466.19	9854.27	16816.4	891.05	0	0	0	0	430.01	0	0	0
IFT88	0	0	0	0	0	0	0	0	0	0	0	0	8864.27	0	0	0	0	0	0	0	0	0	0	0
IGBP1	179486	152472	213204	19484.5	26003.7	22390.6	239765	214666	286196	0	0	0	193185	196328	318753	143559	244563	135258	72034.8	84167.1	71502.8	2138.08	7795.19	7506.18
IGF2BP1	2534.09	2611.1	3591.13	1314.04	6664.16	0	3670.13	4658.19	5767.19	0	0	0	3533.09	3148.11	4659.18	1594.06	2297.06	1573.06	0	1221.04	2220.06	0	0	0
IGF2BP2	0	4681.17	9846.36	0	2993.1	2823.11	10190.4	11930.4	0	1194.04	1991.07	0	0	11887.4	13418.5	0	6356.25	0	3554.11	0	3679.13	0	1157.05	0
IGF2BP3	15502.6	13187.5	19033.6	4641.11	5453.14	4600.1	20953.6	21630.5	26849.7	0	0	0	18824.5	23301.8	27873.7	12124.3	14348.4	7250.21	10307.4	12792.5	9805.24	0	0	2417.09
IGF2R	17730.5	15165.4	26592.8	2658.07	3503.11	2042.06	35217.1	31608.9	34120.1	0	0	0	11933.4	11859.3	18186.5	12319.4	26508.8	14154.4	4422.13	3974.11	3972.11	0	0	0
IGFBP7	0	0	2036.05	0	0	0	0	0	0	0	0	0	3730.09	3009.08	5147.13	0	0	0	0	0	0	0	0	0
IGFN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7137.26	0	0	0	0	0	0	0
IGHA1	0	0	1357810	0	0	0	0	0	4951.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHA2	0	0	44043.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHD	0	0	4120.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHG1	0	0	27357.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049.03	0	0	0	0	0
IGHG2	0	0	2238.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHG3	0	0	4997.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	0	0	53853.2	0	0	0	0	738.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHMBP2	2984.07	2879.07	0	0	0	0	13829.4	0	0	0	0	0	2203.05	2893.07	9764.26	0	3262.09	0	0	0	2427.05	0	0	0
IGHV1-69	0	0	3535.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV3-23;IGHV3-30;IGHV3-30-3;IGHV3-30-5;IGHV3-33;IGHV3-53;IGHV3-66;IGHV3-74	0	0	9515.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV3-49	0	0	40300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV3-7	0	0	35786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV5-51	0	0	4059.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKC	0	0	281322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV1-16	0	0	1577.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV1D-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12286.5
IGKV2-28;IGKV2-29;IGKV2-30;IGKV2-40;IGKV2D-26;IGKV2D-28;IGKV2D-29;IGKV2D-30;IGKV2D-40	0	0	18848.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV3-11;IGKV3D-11	0	0	37883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV3-15;IGKV3-7;IGKV3D-7	0	0	47570.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV3-20	0	0	40174.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV3D-15	0	0	26850.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV3D-20	0	0	99823.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV4-1	0	0	47407.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLC2;IGLC3;IGLC6;IGLC7	0	0	471495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLL1	0	0	8588.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV1-47	0	0	15738.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV3-21;IGLV3-9	0	0	10398.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLV5-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7180.19	0	0	0	0	0	0
IGSF11	0	0	13781.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGSF3	0	805.022	0	0	0	0	0	0	1074.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGSF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7578.25	0	0	0	0	0	0
IGSF6	1602.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IHO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.031
IK	50155.4	47920.3	59608.6	8924.25	11588.3	9040.25	275110	251840	314842	1537.05	0	2391.08	30186.8	34125.9	43997.7	293134	421526	278305	42595.2	38172	46978.3	7011.18	9526.24	11865.3
IKBKB	3501.08	2289.08	6969.23	0	491.022	0	4153.15	6951.19	7009.25	0	0	0	7868.21	3075.07	6659.23	503.023	3564.12	0	0	1626.05	411.015	0	0	0
IKBKE	0	957.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKBKG	8838.27	9563.29	12332.5	0	2075.07	0	12227.4	11208.4	21785.9	0	0	0	15703.5	14301.4	16414.7	5936.16	7070.18	804.031	3036.08	5419.14	4668.12	0	0	0
IKZF5	0	1136.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL17RA	0	0	0	0	0	0	0	0	0	0	0	0	4531.11	0	0	0	0	0	0	0	0	0	0	0
IL17RE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1291.03	0	0	0	0
IL18	14819.4	10473.3	22836.6	13405.3	14169.4	11101.3	0	18366.4	16448.4	7493.2	17795.5	11207.3	18391.4	10813.3	19789.5	17977.5	19818.5	6679.16	10287.3	6006.14	10749.3	7263.16	16303.4	10511.2
IL18RAP	0	0	0	0	0	0	0	7695.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL1RAP	0	0	0	0	1909.05	0	0	19243.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL1RAPL2	0	2480.11	4406.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL21R	0	0	0	0	0	0	0	0	0	0	0	0	1284.05	0	0	0	0	0	0	0	0	0	0	0
IL24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11355.3	0	0	0
IL37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.027	0
IL6	0	0	0	0	0	0	0	0	0	0	0	0	0	5393.17	0	0	0	0	0	0	0	0	0	0
IL6R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9179.27	0	0	0	0	0	0	0	0	0
IL6ST	0	2979.1	0	0	2035.05	0	2116.09	5876.17	5822.22	0	0	0	13545.4	0	0	2047.07	0	6578.21	0	0	0	0	0	0
ILDR2	0	0	0	0	0	0	14541.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
